(26, 21),N,{(26, 23): 0.2, (26, 22): 0.8}
(6, 37),S,{(6, 35): 0.2, (6, 36): 0.8}
(6, 37),E,{(8, 37): 0.2, (7, 37): 0.8}
(6, 37),W,{(4, 37): 0.2, (5, 37): 0.8}
(44, 0),N,{(44, 2): 0.2, (44, 1): 0.8}
(44, 0),E,{(46, 0): 0.2, (45, 0): 0.8}
(44, 0),W,{(42, 0): 0.2, (43, 0): 0.8}
(44, 0),S,{(44, 0): 1}
(10, 7),N,{(10, 9): 0.2, (10, 8): 0.8}
(10, 7),S,{(10, 5): 0.2, (10, 6): 0.8}
(10, 7),E,{(12, 7): 0.2, (11, 7): 0.8}
(10, 7),W,{(8, 7): 0.2, (9, 7): 0.8}
(2, 3),N,{(2, 5): 0.2, (2, 4): 0.8}
(2, 3),S,{(2, 1): 0.2, (2, 2): 0.8}
(2, 3),E,{(4, 3): 0.2, (3, 3): 0.8}
(2, 3),W,{(0, 3): 0.2, (1, 3): 0.8}
(32, 31),N,{(32, 33): 0.2, (32, 32): 0.8}
(32, 31),S,{(32, 29): 0.2, (32, 30): 0.8}
(32, 31),E,{(34, 31): 0.2, (33, 31): 0.8}
(32, 31),W,{(30, 31): 0.2, (31, 31): 0.8}
(24, 27),N,{(24, 29): 0.2, (24, 28): 0.8}
(24, 27),S,{(24, 25): 0.2, (24, 26): 0.8}
(24, 27),E,{(26, 27): 0.2, (25, 27): 0.8}
(24, 27),W,{(22, 27): 0.2, (23, 27): 0.8}
(3, 4),N,{(3, 6): 0.2, (3, 5): 0.8}
(3, 4),S,{(3, 2): 0.2, (3, 3): 0.8}
(3, 4),E,{(5, 4): 0.2, (4, 4): 0.8}
(3, 4),W,{(1, 4): 0.2, (2, 4): 0.8}
(43, 40),N,{(43, 42): 0.2, (43, 41): 0.8}
(43, 40),S,{(43, 38): 0.2, (43, 39): 0.8}
(43, 40),E,{(45, 40): 0.2, (44, 40): 0.8}
(43, 40),W,{(41, 40): 0.2, (42, 40): 0.8}
(35, 36),N,{(35, 38): 0.2, (35, 37): 0.8}
(35, 36),S,{(35, 34): 0.2, (35, 35): 0.8}
(35, 36),E,{(37, 36): 0.2, (36, 36): 0.8}
(35, 36),W,{(33, 36): 0.2, (34, 36): 0.8}
(36, 1),N,{(36, 3): 0.2, (36, 2): 0.8}
(36, 1),S,{(36, 0): 1.0}
(36, 1),E,{(38, 1): 0.2, (37, 1): 0.8}
(36, 1),W,{(34, 1): 0.2, (35, 1): 0.8}
(1, 43),N,{(1, 45): 0.2, (1, 44): 0.8}
(1, 43),S,{(1, 41): 0.2, (1, 42): 0.8}
(1, 43),E,{(3, 43): 0.2, (2, 43): 0.8}
(1, 43),W,{(0, 43): 1.0}
(47, 10),N,{(47, 12): 0.2, (47, 11): 0.8}
(47, 10),S,{(47, 8): 0.2, (47, 9): 0.8}
(47, 10),E,{(49, 10): 0.2, (48, 10): 0.8}
(47, 10),W,{(45, 10): 0.2, (46, 10): 0.8}
(17, 24),N,{(17, 26): 0.2, (17, 25): 0.8}
(17, 24),S,{(17, 22): 0.2, (17, 23): 0.8}
(17, 24),E,{(19, 24): 0.2, (18, 24): 0.8}
(17, 24),W,{(15, 24): 0.2, (16, 24): 0.8}
(36, 37),N,{(36, 39): 0.2, (36, 38): 0.8}
(36, 37),S,{(36, 35): 0.2, (36, 36): 0.8}
(36, 37),E,{(38, 37): 0.2, (37, 37): 0.8}
(36, 37),W,{(34, 37): 0.2, (35, 37): 0.8}
(9, 20),N,{(9, 22): 0.2, (9, 21): 0.8}
(9, 20),S,{(9, 18): 0.2, (9, 19): 0.8}
(9, 20),E,{(11, 20): 0.2, (10, 20): 0.8}
(9, 20),W,{(7, 20): 0.2, (8, 20): 0.8}
(28, 33),N,{(28, 35): 0.2, (28, 34): 0.8}
(28, 33),S,{(28, 31): 0.2, (28, 32): 0.8}
(28, 33),E,{(30, 33): 0.2, (29, 33): 0.8}
(28, 33),W,{(26, 33): 0.2, (27, 33): 0.8}
(48, 11),N,{(48, 13): 0.2, (48, 12): 0.8}
(48, 11),S,{(48, 9): 0.2, (48, 10): 0.8}
(48, 11),E,{(50, 11): 0.2, (49, 11): 0.8}
(48, 11),W,{(46, 11): 0.2, (47, 11): 0.8}
(40, 7),N,{(40, 9): 0.2, (40, 8): 0.8}
(40, 7),S,{(40, 5): 0.2, (40, 6): 0.8}
(40, 7),E,{(42, 7): 0.2, (41, 7): 0.8}
(40, 7),W,{(38, 7): 0.2, (39, 7): 0.8}
(6, 14),N,{(6, 16): 0.2, (6, 15): 0.8}
(6, 14),S,{(6, 12): 0.2, (6, 13): 0.8}
(6, 14),E,{(8, 14): 0.2, (7, 14): 0.8}
(6, 14),W,{(4, 14): 0.2, (5, 14): 0.8}
(21, 30),N,{(21, 32): 0.2, (21, 31): 0.8}
(21, 30),S,{(21, 28): 0.2, (21, 29): 0.8}
(21, 30),E,{(23, 30): 0.2, (22, 30): 0.8}
(21, 30),W,{(19, 30): 0.2, (20, 30): 0.8}
(33, 4),N,{(33, 6): 0.2, (33, 5): 0.8}
(33, 4),S,{(33, 2): 0.2, (33, 3): 0.8}
(33, 4),E,{(35, 4): 0.2, (34, 4): 0.8}
(33, 4),W,{(31, 4): 0.2, (32, 4): 0.8}
(20, 34),N,{(20, 36): 0.2, (20, 35): 0.8}
(20, 34),S,{(20, 32): 0.2, (20, 33): 0.8}
(20, 34),E,{(22, 34): 0.2, (21, 34): 0.8}
(20, 34),W,{(18, 34): 0.2, (19, 34): 0.8}
(25, 0),N,{(25, 2): 0.2, (25, 1): 0.8}
(25, 0),E,{(27, 0): 0.2, (26, 0): 0.8}
(25, 0),W,{(23, 0): 0.2, (24, 0): 0.8}
(25, 0),S,{(25, 0): 1}
(31, 43),N,{(31, 45): 0.2, (31, 44): 0.8}
(31, 43),S,{(31, 41): 0.2, (31, 42): 0.8}
(31, 43),E,{(33, 43): 0.2, (32, 43): 0.8}
(31, 43),W,{(29, 43): 0.2, (30, 43): 0.8}
(32, 8),N,{(32, 10): 0.2, (32, 9): 0.8}
(32, 8),S,{(32, 6): 0.2, (32, 7): 0.8}
(32, 8),E,{(34, 8): 0.2, (33, 8): 0.8}
(32, 8),W,{(30, 8): 0.2, (31, 8): 0.8}
(23, 39),N,{(23, 41): 0.2, (23, 40): 0.8}
(23, 39),S,{(23, 37): 0.2, (23, 38): 0.8}
(23, 39),E,{(25, 39): 0.2, (24, 39): 0.8}
(23, 39),W,{(21, 39): 0.2, (22, 39): 0.8}
(2, 16),N,{(2, 18): 0.2, (2, 17): 0.8}
(2, 16),S,{(2, 14): 0.2, (2, 15): 0.8}
(2, 16),E,{(4, 16): 0.2, (3, 16): 0.8}
(2, 16),W,{(0, 16): 0.2, (1, 16): 0.8}
(43, 17),N,{(43, 19): 0.2, (43, 18): 0.8}
(43, 17),S,{(43, 15): 0.2, (43, 16): 0.8}
(43, 17),E,{(45, 17): 0.2, (44, 17): 0.8}
(43, 17),W,{(41, 17): 0.2, (42, 17): 0.8}
(13, 31),N,{(13, 33): 0.2, (13, 32): 0.8}
(13, 31),S,{(13, 29): 0.2, (13, 30): 0.8}
(13, 31),E,{(15, 31): 0.2, (14, 31): 0.8}
(13, 31),W,{(11, 31): 0.2, (12, 31): 0.8}
(32, 44),N,{(32, 45): 1.0}
(32, 44),S,{(32, 42): 0.2, (32, 43): 0.8}
(32, 44),E,{(34, 44): 0.2, (33, 44): 0.8}
(32, 44),W,{(30, 44): 0.2, (31, 44): 0.8}
(24, 40),N,{(24, 42): 0.2, (24, 41): 0.8}
(24, 40),S,{(24, 38): 0.2, (24, 39): 0.8}
(24, 40),E,{(26, 40): 0.2, (25, 40): 0.8}
(24, 40),W,{(22, 40): 0.2, (23, 40): 0.8}
(16, 36),N,{(16, 38): 0.2, (16, 37): 0.8}
(16, 36),S,{(16, 34): 0.2, (16, 35): 0.8}
(16, 36),E,{(18, 36): 0.2, (17, 36): 0.8}
(16, 36),W,{(14, 36): 0.2, (15, 36): 0.8}
(17, 1),N,{(17, 3): 0.2, (17, 2): 0.8}
(17, 1),S,{(17, 0): 1.0}
(17, 1),E,{(19, 1): 0.2, (18, 1): 0.8}
(17, 1),W,{(15, 1): 0.2, (16, 1): 0.8}
(36, 14),N,{(36, 16): 0.2, (36, 15): 0.8}
(36, 14),S,{(36, 12): 0.2, (36, 13): 0.8}
(36, 14),E,{(38, 14): 0.2, (37, 14): 0.8}
(36, 14),W,{(34, 14): 0.2, (35, 14): 0.8}
(28, 10),N,{(28, 12): 0.2, (28, 11): 0.8}
(28, 10),S,{(28, 8): 0.2, (28, 9): 0.8}
(28, 10),E,{(30, 10): 0.2, (29, 10): 0.8}
(28, 10),W,{(26, 10): 0.2, (27, 10): 0.8}
(47, 23),N,{(47, 25): 0.2, (47, 24): 0.8}
(47, 23),S,{(47, 21): 0.2, (47, 22): 0.8}
(47, 23),E,{(49, 23): 0.2, (48, 23): 0.8}
(47, 23),W,{(45, 23): 0.2, (46, 23): 0.8}
(5, 26),N,{(5, 28): 0.2, (5, 27): 0.8}
(5, 26),S,{(5, 24): 0.2, (5, 25): 0.8}
(5, 26),E,{(7, 26): 0.2, (6, 26): 0.8}
(5, 26),W,{(3, 26): 0.2, (4, 26): 0.8}
(17, 37),N,{(17, 39): 0.2, (17, 38): 0.8}
(17, 37),S,{(17, 35): 0.2, (17, 36): 0.8}
(17, 37),E,{(19, 37): 0.2, (18, 37): 0.8}
(17, 37),W,{(15, 37): 0.2, (16, 37): 0.8}
(9, 33),N,{(9, 35): 0.2, (9, 34): 0.8}
(9, 33),S,{(9, 31): 0.2, (9, 32): 0.8}
(9, 33),E,{(11, 33): 0.2, (10, 33): 0.8}
(9, 33),W,{(7, 33): 0.2, (8, 33): 0.8}
(50, 34),N,{(50, 36): 0.2, (50, 35): 0.8}
(50, 34),S,{(50, 32): 0.2, (50, 33): 0.8}
(50, 34),W,{(48, 34): 0.2, (49, 34): 0.8}
(50, 34),E,{(50, 34): 1}
(29, 11),N,{(29, 13): 0.2, (29, 12): 0.8}
(29, 11),S,{(29, 9): 0.2, (29, 10): 0.8}
(29, 11),E,{(31, 11): 0.2, (30, 11): 0.8}
(29, 11),W,{(27, 11): 0.2, (28, 11): 0.8}
(21, 7),N,{(21, 9): 0.2, (21, 8): 0.8}
(21, 7),S,{(21, 5): 0.2, (21, 6): 0.8}
(21, 7),E,{(23, 7): 0.2, (22, 7): 0.8}
(21, 7),W,{(19, 7): 0.2, (20, 7): 0.8}
(39, 24),N,{(39, 26): 0.2, (39, 25): 0.8}
(39, 24),S,{(39, 22): 0.2, (39, 23): 0.8}
(39, 24),E,{(41, 24): 0.2, (40, 24): 0.8}
(39, 24),W,{(37, 24): 0.2, (38, 24): 0.8}
(12, 43),N,{(12, 45): 0.2, (12, 44): 0.8}
(12, 43),S,{(12, 41): 0.2, (12, 42): 0.8}
(12, 43),E,{(14, 43): 0.2, (13, 43): 0.8}
(12, 43),W,{(10, 43): 0.2, (11, 43): 0.8}
(13, 8),N,{(13, 10): 0.2, (13, 9): 0.8}
(13, 8),S,{(13, 6): 0.2, (13, 7): 0.8}
(13, 8),E,{(15, 8): 0.2, (14, 8): 0.8}
(13, 8),W,{(11, 8): 0.2, (12, 8): 0.8}
(4, 39),N,{(4, 41): 0.2, (4, 40): 0.8}
(4, 39),S,{(4, 37): 0.2, (4, 38): 0.8}
(4, 39),E,{(6, 39): 0.2, (5, 39): 0.8}
(4, 39),W,{(2, 39): 0.2, (3, 39): 0.8}
(32, 21),N,{(32, 23): 0.2, (32, 22): 0.8}
(32, 21),S,{(32, 19): 0.2, (32, 20): 0.8}
(32, 21),E,{(34, 21): 0.2, (33, 21): 0.8}
(32, 21),W,{(30, 21): 0.2, (31, 21): 0.8}
(24, 17),N,{(24, 19): 0.2, (24, 18): 0.8}
(24, 17),S,{(24, 15): 0.2, (24, 16): 0.8}
(24, 17),E,{(26, 17): 0.2, (25, 17): 0.8}
(24, 17),W,{(22, 17): 0.2, (23, 17): 0.8}
(43, 30),N,{(43, 32): 0.2, (43, 31): 0.8}
(43, 30),S,{(43, 28): 0.2, (43, 29): 0.8}
(43, 30),E,{(45, 30): 0.2, (44, 30): 0.8}
(43, 30),W,{(41, 30): 0.2, (42, 30): 0.8}
(16, 13),N,{(16, 15): 0.2, (16, 14): 0.8}
(16, 13),S,{(16, 11): 0.2, (16, 12): 0.8}
(16, 13),E,{(18, 13): 0.2, (17, 13): 0.8}
(16, 13),W,{(14, 13): 0.2, (15, 13): 0.8}
(35, 26),N,{(35, 28): 0.2, (35, 27): 0.8}
(35, 26),S,{(35, 24): 0.2, (35, 25): 0.8}
(35, 26),E,{(37, 26): 0.2, (36, 26): 0.8}
(35, 26),W,{(33, 26): 0.2, (34, 26): 0.8}
(1, 33),N,{(1, 35): 0.2, (1, 34): 0.8}
(1, 33),S,{(1, 31): 0.2, (1, 32): 0.8}
(1, 33),E,{(3, 33): 0.2, (2, 33): 0.8}
(1, 33),W,{(0, 33): 1.0}
(47, 0),N,{(47, 2): 0.2, (47, 1): 0.8}
(47, 0),E,{(49, 0): 0.2, (48, 0): 0.8}
(47, 0),W,{(45, 0): 0.2, (46, 0): 0.8}
(47, 0),S,{(47, 0): 1}
(13, 44),N,{(13, 45): 1.0}
(13, 44),S,{(13, 42): 0.2, (13, 43): 0.8}
(13, 44),E,{(15, 44): 0.2, (14, 44): 0.8}
(13, 44),W,{(11, 44): 0.2, (12, 44): 0.8}
(5, 3),N,{(5, 5): 0.2, (5, 4): 0.8}
(5, 3),S,{(5, 1): 0.2, (5, 2): 0.8}
(5, 3),E,{(7, 3): 0.2, (6, 3): 0.8}
(5, 3),W,{(3, 3): 0.2, (4, 3): 0.8}
(46, 41),N,{(46, 43): 0.2, (46, 42): 0.8}
(46, 41),S,{(46, 39): 0.2, (46, 40): 0.8}
(46, 41),E,{(48, 41): 0.2, (47, 41): 0.8}
(46, 41),W,{(44, 41): 0.2, (45, 41): 0.8}
(17, 14),N,{(17, 16): 0.2, (17, 15): 0.8}
(17, 14),S,{(17, 12): 0.2, (17, 13): 0.8}
(17, 14),E,{(19, 14): 0.2, (18, 14): 0.8}
(17, 14),W,{(15, 14): 0.2, (16, 14): 0.8}
(9, 10),N,{(9, 12): 0.2, (9, 11): 0.8}
(9, 10),S,{(9, 8): 0.2, (9, 9): 0.8}
(9, 10),E,{(11, 10): 0.2, (10, 10): 0.8}
(9, 10),W,{(7, 10): 0.2, (8, 10): 0.8}
(28, 23),N,{(28, 25): 0.2, (28, 24): 0.8}
(28, 23),S,{(28, 21): 0.2, (28, 22): 0.8}
(28, 23),E,{(30, 23): 0.2, (29, 23): 0.8}
(28, 23),W,{(26, 23): 0.2, (27, 23): 0.8}
(48, 1),N,{(48, 3): 0.2, (48, 2): 0.8}
(48, 1),S,{(48, 0): 1.0}
(48, 1),E,{(50, 1): 0.2, (49, 1): 0.8}
(48, 1),W,{(46, 1): 0.2, (47, 1): 0.8}
(5, 39),N,{(5, 41): 0.2, (5, 40): 0.8}
(5, 39),S,{(5, 37): 0.2, (5, 38): 0.8}
(5, 39),E,{(7, 39): 0.2, (6, 39): 0.8}
(5, 39),W,{(3, 39): 0.2, (4, 39): 0.8}
(6, 4),N,{(6, 6): 0.2, (6, 5): 0.8}
(6, 4),S,{(6, 2): 0.2, (6, 3): 0.8}
(6, 4),E,{(8, 4): 0.2, (7, 4): 0.8}
(6, 4),W,{(4, 4): 0.2, (5, 4): 0.8}
(42, 43),N,{(42, 45): 0.2, (42, 44): 0.8}
(42, 43),S,{(42, 41): 0.2, (42, 42): 0.8}
(42, 43),E,{(44, 43): 0.2, (43, 43): 0.8}
(42, 43),W,{(40, 43): 0.2, (41, 43): 0.8}
(20, 24),N,{(20, 26): 0.2, (20, 25): 0.8}
(20, 24),S,{(20, 22): 0.2, (20, 23): 0.8}
(20, 24),E,{(22, 24): 0.2, (21, 24): 0.8}
(20, 24),W,{(18, 24): 0.2, (19, 24): 0.8}
(39, 37),N,{(39, 39): 0.2, (39, 38): 0.8}
(39, 37),S,{(39, 35): 0.2, (39, 36): 0.8}
(39, 37),E,{(41, 37): 0.2, (40, 37): 0.8}
(39, 37),W,{(37, 37): 0.2, (38, 37): 0.8}
(12, 20),N,{(12, 22): 0.2, (12, 21): 0.8}
(12, 20),S,{(12, 18): 0.2, (12, 19): 0.8}
(12, 20),E,{(14, 20): 0.2, (13, 20): 0.8}
(12, 20),W,{(10, 20): 0.2, (11, 20): 0.8}
(31, 33),N,{(31, 35): 0.2, (31, 34): 0.8}
(31, 33),S,{(31, 31): 0.2, (31, 32): 0.8}
(31, 33),E,{(33, 33): 0.2, (32, 33): 0.8}
(31, 33),W,{(29, 33): 0.2, (30, 33): 0.8}
(23, 29),N,{(23, 31): 0.2, (23, 30): 0.8}
(23, 29),S,{(23, 27): 0.2, (23, 28): 0.8}
(23, 29),E,{(25, 29): 0.2, (24, 29): 0.8}
(23, 29),W,{(21, 29): 0.2, (22, 29): 0.8}
(43, 7),N,{(43, 9): 0.2, (43, 8): 0.8}
(43, 7),S,{(43, 5): 0.2, (43, 6): 0.8}
(43, 7),E,{(45, 7): 0.2, (44, 7): 0.8}
(43, 7),W,{(41, 7): 0.2, (42, 7): 0.8}
(35, 3),N,{(35, 5): 0.2, (35, 4): 0.8}
(35, 3),S,{(35, 1): 0.2, (35, 2): 0.8}
(35, 3),E,{(37, 3): 0.2, (36, 3): 0.8}
(35, 3),W,{(33, 3): 0.2, (34, 3): 0.8}
(1, 10),N,{(1, 12): 0.2, (1, 11): 0.8}
(1, 10),S,{(1, 8): 0.2, (1, 9): 0.8}
(1, 10),E,{(3, 10): 0.2, (2, 10): 0.8}
(1, 10),W,{(0, 10): 1.0}
(13, 21),N,{(13, 23): 0.2, (13, 22): 0.8}
(13, 21),S,{(13, 19): 0.2, (13, 20): 0.8}
(13, 21),E,{(15, 21): 0.2, (14, 21): 0.8}
(13, 21),W,{(11, 21): 0.2, (12, 21): 0.8}
(24, 30),N,{(24, 32): 0.2, (24, 31): 0.8}
(24, 30),S,{(24, 28): 0.2, (24, 29): 0.8}
(24, 30),E,{(26, 30): 0.2, (25, 30): 0.8}
(24, 30),W,{(22, 30): 0.2, (23, 30): 0.8}
(16, 26),N,{(16, 28): 0.2, (16, 27): 0.8}
(16, 26),S,{(16, 24): 0.2, (16, 25): 0.8}
(16, 26),E,{(18, 26): 0.2, (17, 26): 0.8}
(16, 26),W,{(14, 26): 0.2, (15, 26): 0.8}
(36, 4),N,{(36, 6): 0.2, (36, 5): 0.8}
(36, 4),S,{(36, 2): 0.2, (36, 3): 0.8}
(36, 4),E,{(38, 4): 0.2, (37, 4): 0.8}
(36, 4),W,{(34, 4): 0.2, (35, 4): 0.8}
(28, 0),N,{(28, 2): 0.2, (28, 1): 0.8}
(28, 0),E,{(30, 0): 0.2, (29, 0): 0.8}
(28, 0),W,{(26, 0): 0.2, (27, 0): 0.8}
(28, 0),S,{(28, 0): 1}
(47, 13),N,{(47, 15): 0.2, (47, 14): 0.8}
(47, 13),S,{(47, 11): 0.2, (47, 12): 0.8}
(47, 13),E,{(49, 13): 0.2, (48, 13): 0.8}
(47, 13),W,{(45, 13): 0.2, (46, 13): 0.8}
(5, 16),N,{(5, 18): 0.2, (5, 17): 0.8}
(5, 16),S,{(5, 14): 0.2, (5, 15): 0.8}
(5, 16),E,{(7, 16): 0.2, (6, 16): 0.8}
(5, 16),W,{(3, 16): 0.2, (4, 16): 0.8}
(50, 24),N,{(50, 26): 0.2, (50, 25): 0.8}
(50, 24),S,{(50, 22): 0.2, (50, 23): 0.8}
(50, 24),W,{(48, 24): 0.2, (49, 24): 0.8}
(50, 24),E,{(50, 24): 1}
(42, 20),N,{(42, 22): 0.2, (42, 21): 0.8}
(42, 20),S,{(42, 18): 0.2, (42, 19): 0.8}
(42, 20),E,{(44, 20): 0.2, (43, 20): 0.8}
(42, 20),W,{(40, 20): 0.2, (41, 20): 0.8}
(8, 27),N,{(8, 29): 0.2, (8, 28): 0.8}
(8, 27),S,{(8, 25): 0.2, (8, 26): 0.8}
(8, 27),E,{(10, 27): 0.2, (9, 27): 0.8}
(8, 27),W,{(6, 27): 0.2, (7, 27): 0.8}
(27, 40),N,{(27, 42): 0.2, (27, 41): 0.8}
(27, 40),S,{(27, 38): 0.2, (27, 39): 0.8}
(27, 40),E,{(29, 40): 0.2, (28, 40): 0.8}
(27, 40),W,{(25, 40): 0.2, (26, 40): 0.8}
(19, 36),N,{(19, 38): 0.2, (19, 37): 0.8}
(19, 36),S,{(19, 34): 0.2, (19, 35): 0.8}
(19, 36),E,{(21, 36): 0.2, (20, 36): 0.8}
(19, 36),W,{(17, 36): 0.2, (18, 36): 0.8}
(20, 1),N,{(20, 3): 0.2, (20, 2): 0.8}
(20, 1),S,{(20, 0): 1.0}
(20, 1),E,{(22, 1): 0.2, (21, 1): 0.8}
(20, 1),W,{(18, 1): 0.2, (19, 1): 0.8}
(11, 32),N,{(11, 34): 0.2, (11, 33): 0.8}
(11, 32),S,{(11, 30): 0.2, (11, 31): 0.8}
(11, 32),E,{(13, 32): 0.2, (12, 32): 0.8}
(11, 32),W,{(9, 32): 0.2, (10, 32): 0.8}
(39, 14),N,{(39, 16): 0.2, (39, 15): 0.8}
(39, 14),S,{(39, 12): 0.2, (39, 13): 0.8}
(39, 14),E,{(41, 14): 0.2, (40, 14): 0.8}
(39, 14),W,{(37, 14): 0.2, (38, 14): 0.8}
(30, 45),S,{(30, 43): 0.2, (30, 44): 0.8}
(30, 45),E,{(32, 45): 0.2, (31, 45): 0.8}
(30, 45),W,{(28, 45): 0.2, (29, 45): 0.8}
(30, 45),N,{(30, 45): 1}
(31, 10),N,{(31, 12): 0.2, (31, 11): 0.8}
(31, 10),S,{(31, 8): 0.2, (31, 9): 0.8}
(31, 10),E,{(33, 10): 0.2, (32, 10): 0.8}
(31, 10),W,{(29, 10): 0.2, (30, 10): 0.8}
(23, 6),N,{(23, 8): 0.2, (23, 7): 0.8}
(23, 6),S,{(23, 4): 0.2, (23, 5): 0.8}
(23, 6),E,{(25, 6): 0.2, (24, 6): 0.8}
(23, 6),W,{(21, 6): 0.2, (22, 6): 0.8}
(20, 37),N,{(20, 39): 0.2, (20, 38): 0.8}
(20, 37),S,{(20, 35): 0.2, (20, 36): 0.8}
(20, 37),E,{(22, 37): 0.2, (21, 37): 0.8}
(20, 37),W,{(18, 37): 0.2, (19, 37): 0.8}
(12, 33),N,{(12, 35): 0.2, (12, 34): 0.8}
(12, 33),S,{(12, 31): 0.2, (12, 32): 0.8}
(12, 33),E,{(14, 33): 0.2, (13, 33): 0.8}
(12, 33),W,{(10, 33): 0.2, (11, 33): 0.8}
(4, 29),N,{(4, 31): 0.2, (4, 30): 0.8}
(4, 29),S,{(4, 27): 0.2, (4, 28): 0.8}
(4, 29),E,{(6, 29): 0.2, (5, 29): 0.8}
(4, 29),W,{(2, 29): 0.2, (3, 29): 0.8}
(32, 11),N,{(32, 13): 0.2, (32, 12): 0.8}
(32, 11),S,{(32, 9): 0.2, (32, 10): 0.8}
(32, 11),E,{(34, 11): 0.2, (33, 11): 0.8}
(32, 11),W,{(30, 11): 0.2, (31, 11): 0.8}
(23, 42),N,{(23, 44): 0.2, (23, 43): 0.8}
(23, 42),S,{(23, 40): 0.2, (23, 41): 0.8}
(23, 42),E,{(25, 42): 0.2, (24, 42): 0.8}
(23, 42),W,{(21, 42): 0.2, (22, 42): 0.8}
(24, 7),N,{(24, 9): 0.2, (24, 8): 0.8}
(24, 7),S,{(24, 5): 0.2, (24, 6): 0.8}
(24, 7),E,{(26, 7): 0.2, (25, 7): 0.8}
(24, 7),W,{(22, 7): 0.2, (23, 7): 0.8}
(43, 20),N,{(43, 22): 0.2, (43, 21): 0.8}
(43, 20),S,{(43, 18): 0.2, (43, 19): 0.8}
(43, 20),E,{(45, 20): 0.2, (44, 20): 0.8}
(43, 20),W,{(41, 20): 0.2, (42, 20): 0.8}
(16, 3),N,{(16, 5): 0.2, (16, 4): 0.8}
(16, 3),S,{(16, 1): 0.2, (16, 2): 0.8}
(16, 3),E,{(18, 3): 0.2, (17, 3): 0.8}
(16, 3),W,{(14, 3): 0.2, (15, 3): 0.8}
(35, 16),N,{(35, 18): 0.2, (35, 17): 0.8}
(35, 16),S,{(35, 14): 0.2, (35, 15): 0.8}
(35, 16),E,{(37, 16): 0.2, (36, 16): 0.8}
(35, 16),W,{(33, 16): 0.2, (34, 16): 0.8}
(1, 23),N,{(1, 25): 0.2, (1, 24): 0.8}
(1, 23),S,{(1, 21): 0.2, (1, 22): 0.8}
(1, 23),E,{(3, 23): 0.2, (2, 23): 0.8}
(1, 23),W,{(0, 23): 1.0}
(46, 31),N,{(46, 33): 0.2, (46, 32): 0.8}
(46, 31),S,{(46, 29): 0.2, (46, 30): 0.8}
(46, 31),E,{(48, 31): 0.2, (47, 31): 0.8}
(46, 31),W,{(44, 31): 0.2, (45, 31): 0.8}
(38, 27),N,{(38, 29): 0.2, (38, 28): 0.8}
(38, 27),S,{(38, 25): 0.2, (38, 26): 0.8}
(38, 27),E,{(40, 27): 0.2, (39, 27): 0.8}
(38, 27),W,{(36, 27): 0.2, (37, 27): 0.8}
(17, 4),N,{(17, 6): 0.2, (17, 5): 0.8}
(17, 4),S,{(17, 2): 0.2, (17, 3): 0.8}
(17, 4),E,{(19, 4): 0.2, (18, 4): 0.8}
(17, 4),W,{(15, 4): 0.2, (16, 4): 0.8}
(9, 0),N,{(9, 2): 0.2, (9, 1): 0.8}
(9, 0),E,{(11, 0): 0.2, (10, 0): 0.8}
(9, 0),W,{(7, 0): 0.2, (8, 0): 0.8}
(9, 0),S,{(9, 0): 1}
(49, 36),N,{(49, 38): 0.2, (49, 37): 0.8}
(49, 36),S,{(49, 34): 0.2, (49, 35): 0.8}
(49, 36),E,{(50, 36): 1.0}
(49, 36),W,{(47, 36): 0.2, (48, 36): 0.8}
(50, 1),N,{(50, 3): 0.2, (50, 2): 0.8}
(50, 1),S,{(50, 0): 1.0}
(50, 1),W,{(48, 1): 0.2, (49, 1): 0.8}
(50, 1),E,{(50, 1): 1}
(15, 43),N,{(15, 45): 0.2, (15, 44): 0.8}
(15, 43),S,{(15, 41): 0.2, (15, 42): 0.8}
(15, 43),E,{(17, 43): 0.2, (16, 43): 0.8}
(15, 43),W,{(13, 43): 0.2, (14, 43): 0.8}
(7, 39),N,{(7, 41): 0.2, (7, 40): 0.8}
(7, 39),S,{(7, 37): 0.2, (7, 38): 0.8}
(7, 39),E,{(9, 39): 0.2, (8, 39): 0.8}
(7, 39),W,{(5, 39): 0.2, (6, 39): 0.8}
(27, 17),N,{(27, 19): 0.2, (27, 18): 0.8}
(27, 17),S,{(27, 15): 0.2, (27, 16): 0.8}
(27, 17),E,{(29, 17): 0.2, (28, 17): 0.8}
(27, 17),W,{(25, 17): 0.2, (26, 17): 0.8}
(19, 13),N,{(19, 15): 0.2, (19, 14): 0.8}
(19, 13),S,{(19, 11): 0.2, (19, 12): 0.8}
(19, 13),E,{(21, 13): 0.2, (20, 13): 0.8}
(19, 13),W,{(17, 13): 0.2, (18, 13): 0.8}
(30, 22),N,{(30, 24): 0.2, (30, 23): 0.8}
(30, 22),S,{(30, 20): 0.2, (30, 21): 0.8}
(30, 22),E,{(32, 22): 0.2, (31, 22): 0.8}
(30, 22),W,{(28, 22): 0.2, (29, 22): 0.8}
(50, 37),N,{(50, 39): 0.2, (50, 38): 0.8}
(50, 37),S,{(50, 35): 0.2, (50, 36): 0.8}
(50, 37),W,{(48, 37): 0.2, (49, 37): 0.8}
(50, 37),E,{(50, 37): 1}
(42, 33),N,{(42, 35): 0.2, (42, 34): 0.8}
